Experiment start. 
0,2.14428,
67,2.14428,
102,2.14428,
136,2.14428,
171,2.14428,
209,2.14428,
252,2.14428,
295,2.14428,
337,2.14428,
380,2.14428,
423,2.14428,
465,2.14428,
508,2.14428,
551,2.14428,
593,2.14428,
636,2.14428,
679,2.14428,
721,2.14428,
764,2.14428,
806,2.14428,
883,2.14428,
925,2.14428,
968,2.14428,
1011,2.14428,
1054,2.14428,
1098,2.14428,
1142,2.14428,
1185,2.14428,
1229,2.14428,
1273,2.14428,
1316,2.14428,
1360,2.14428,
1404,2.14428,
1447,2.14428,
1491,2.14428,
1536,2.14428,
1579,2.14428,
1623,2.14428,
1667,2.14428,
1710,2.14428,
1754,2.14428,
1798,2.14428,
1841,2.14428,
1885,2.14428,
1928,2.14428,
3852,2.14428,
3887,2.14428,
3927,2.14428,
3971,2.14428,
4015,2.14428,
4058,2.14428,
4102,2.14428,
4146,2.14428,
4189,2.14428,
4233,2.14428,
4277,2.14428,
4320,2.14428,
4364,2.14428,
4408,2.14428,
4451,2.14428,
4495,2.14428,
4539,2.14428,
4582,2.14428,
4626,2.14428,
4670,2.14428,
4713,2.14428,
4757,2.14428,
4800,2.14428,
4844,2.14428,
4888,2.14428,
6812,2.14428,
6847,2.14428,
6887,2.14428,
6930,2.14428,
6974,2.14428,
7018,2.14428,
7061,2.14428,
7105,2.14428,
7149,2.14428,
7192,2.14428,
7236,2.14428,
7280,2.14428,
7323,2.14428,
7367,2.14428,
7411,2.14428,
7454,2.14428,
7498,2.14428,
7541,2.14428,
7585,2.14428,
7629,2.14428,
7672,2.14428,
7716,2.14428,
7760,2.14428,
7803,2.14428,
7847,2.14428,
9772,2.14428,
9806,2.14428,
9846,2.14428,
9890,2.14428,
9933,2.14428,
9977,2.14428,
10021,2.13959,
10065,2.14428,
10110,2.14428,
10156,2.14428,
10200,2.14428,
10245,2.14428,
10290,2.14428,
10334,2.14428,
10379,2.14428,
10424,2.14428,
10468,2.14428,
10513,2.14428,
10558,2.14428,
10602,2.14428,
10647,2.14428,
10692,2.14428,
10736,2.14428,
10781,2.14428,
10826,2.14428,
12751,2.14428,
12786,2.14428,
12828,2.14428,
12872,2.14428,
12917,2.14428,
12962,2.14428,
13006,2.14428,
13051,2.14428,
13096,2.14428,
13140,2.14428,
13186,2.14428,
13231,2.14428,
13275,2.14428,
13320,2.14428,
13365,2.14428,
13409,2.14897,
13454,2.14428,
13499,2.14428,
13543,2.14428,
13588,2.14428,
13633,2.14428,
13677,2.14428,
13722,2.14428,
13767,2.14428,
13811,2.14428,
15736,2.14428,
15771,2.14428,
15813,2.14428,
15858,2.14428,
15903,2.14428,
15947,2.14428,
15992,2.14428,
16037,2.14428,
16081,2.14428,
16126,2.14428,
16172,2.14428,
16216,2.14428,
16261,2.14428,
16306,2.14428,
16350,2.14428,
16395,2.14428,
16440,2.14428,
16484,2.14428,
16529,2.14428,
16574,2.14428,
16618,2.14428,
16663,2.14428,
16708,2.14428,
16752,2.14428,
16797,2.14428,
18722,2.14428,
18757,2.14428,
18799,2.14428,
18844,2.14428,
18888,2.14428,
18933,2.14428,
18978,2.14428,
19022,2.14428,
19067,2.14428,
19112,2.14428,
19156,2.14428,
19202,2.14428,
19247,2.14428,
19291,2.14428,
19336,2.14428,
19381,2.14428,
19425,2.14428,
19470,2.14897,
19515,2.14428,
19559,2.14428,
19604,2.14428,
19649,2.14428,
19693,2.14428,
19738,2.14428,
19783,2.14428,
21708,2.14428,
21743,2.14428,
21785,2.14428,
21829,2.14428,
21874,2.14428,
21919,2.14428,
21963,2.14428,
22008,2.14428,
22053,2.14428,
22097,2.14428,
22142,2.14428,
22188,2.14428,
22232,2.14428,
22277,2.14428,
22322,2.14428,
22366,2.14428,
22411,2.14428,
22456,2.14428,
22500,2.14428,
22545,2.14428,
22590,2.14428,
22634,2.14428,
22679,2.14428,
22724,2.14428,
22768,2.14428,
24693,2.14428,
24728,2.14428,
24770,2.14428,
24815,2.14428,
24860,2.14428,
24904,2.14428,
24949,2.14428,
24994,2.14428,
25038,2.14428,
25083,2.14428,
25128,2.14428,
25172,2.14428,
25218,2.14428,
25263,2.14428,
25307,2.14428,
25352,2.14428,
25397,2.14428,
25441,2.14428,
25486,2.14428,
25531,2.14428,
25575,2.14428,
25620,2.14428,
25665,2.14428,
25709,2.14428,
25754,2.14428,
27679,2.14428,
27714,2.14428,
27756,2.14428,
27801,2.14428,
27845,2.14428,
27890,2.14428,
27935,2.14428,
27979,2.14428,
28024,2.14428,
28069,2.14428,
28113,2.14428,
28158,2.14428,
28204,2.14428,
28248,2.14428,
28293,2.14428,
28338,2.14428,
28382,2.14428,
28427,2.14428,
28472,2.14428,
28516,2.14428,
28561,2.14428,
28606,2.14428,
28650,2.14428,
28695,2.14428,
28740,2.14428,
30665,2.14428,
30700,2.14428,
30742,2.14428,
30786,2.14428,
30831,2.14428,
30876,2.14428,
30920,2.14428,
30965,2.14428,
31010,2.14428,
31054,2.14428,
31099,2.14428,
31144,2.14428,
31188,2.14428,
31234,2.13959,
31279,2.14428,
31323,2.14428,
31368,2.14428,
31413,2.14428,
31457,2.14428,
31502,2.14428,
31547,2.14428,
31591,2.14428,
31636,2.14428,
31681,2.14428,
31725,2.14428,
33650,2.14428,
33685,2.14428,
33727,2.14428,
33772,2.14428,
33817,2.14428,
33861,2.14428,
33906,2.14428,
33951,2.14428,
33995,2.14428,
34040,2.14428,
34085,2.14428,
34129,2.14428,
34174,2.14428,
34220,2.14428,
34264,2.14428,
34309,2.14428,
34354,2.14428,
34398,2.14428,
34443,2.14428,
34488,2.14428,
34532,2.14428,
34577,2.14428,
34622,2.14428,
34666,2.14428,
34711,2.14428,
36636,2.14428,
36671,2.14428,
36713,2.14428,
36758,2.14428,
36802,2.14428,
36847,2.14428,
36892,2.14428,
36936,2.14428,
36981,2.14428,
37026,2.14428,
37070,2.14428,
37115,2.14428,
37160,2.14428,
37204,2.14428,
37250,2.14428,
37295,2.14428,
37339,2.14428,
37384,2.14428,
37429,2.14428,
37473,2.14428,
37518,2.14428,
37563,2.14428,
37607,2.14428,
37652,2.14428,
37697,2.14428,
39622,2.14428,
39657,2.14428,
39699,2.14428,
39743,2.14428,
39788,2.14428,
39833,2.14428,
39877,2.14428,
39922,2.14428,
